tree_number,lambda.sim,mu_0.sim,beta.sim,time_decline,time80,final_rich80,time50,time20,time_s20,ntip80,ntip50,ntip20,ntip_s20,mu_f.sim.80,mu_f.sim.50,mu_f.sim.20,mu_f.sim.s20,lambda.fit.80,mu_f.fit.80,beta.fit.80,lambda.fit.50,mu_f.fit.50,beta.fit.50,lambda.fit.20,mu_f.fit.20,beta.fit.20,lambda.fit.s20,mu_f.fit.s20,beta.fit.s20
441,6.43760076,6.793732087,0.773631578,3.811188993,9.711188993,211.5693498,7.011188993,5.411188993,2.7,176,260,446,635,6.7900226754608,6.76377761856679,6.69044740953615,5.95243028743959,7.38827294399376,7.30042943938308,584.626068730358,5.39594629975888,5.25393230563018,141.557820008305,5.26597788743095,4.97604780669514,1154.32494194696,5.28867313540779,4.06815525816116,163.217910332616
442,3.900002051,4.527879993,0.503151919,3.926574172,8.326574172,39.49977357,6.526574172,5.326574172,2.8,81,264,427,374,4.45926731398938,4.35815986117039,4.21745785709867,3.42112924992024,4.01215646466924,3.96993240363876,168.472735250311,2.77762574917923,2.55292750522476,886.649447149159,2.5461672339768,2.10394510356303,939.475637259621,3.66149163790705,2.50072865875617,1528.68487847479
443,5.255695848,6.151670492,0.736597308,2.615495351,5.715495351,24.10080174,4.415495351,3.615495351,1.8,16,24,53,36,6.06034221460492,5.91372610944957,5.72273145411444,4.51796863905603,3.09608476823226,3.18049878232237,13.7033638716184,4.8855185299406,4.87768918991219,195.537698942557,2.49919334626809,1.92963644228983,1499.56120563517,2.16289010845662,3.82334651447203,-0.0632898028684703
444,7.972946949,9.341826451,0.7185649,2.672701186,5.072701186,339.5460023,4.172701186,3.572701186,2,247,604,862,936,9.09782063937223,8.87595932638412,8.62485258334074,7.1221265997099,5.53937000766586,5.3420754202022,551.730839112552,7.32544197358745,6.96660497678024,1532.2566005862,7.55079280547752,6.98733485118601,372.191577194437,7.65485445360756,5.66410357976811,2339.42157049273
445,6.891838072,8.846460884,0.782776367,1.92880151,3.82880151,30.71754181,3.12880151,2.62880151,1.4,22,30,38,54,8.40474034299569,8.08242032240842,7.71642003303919,5.88959298722665,5.9563310636141,5.98612169920162,2059.15466801551,4.5080611125148,4.18670081982131,2114.42697038114,5.79320757271615,5.25789052375653,210.035057368508,6.77787446149923,5.45071563292198,9.50258119805996
446,8.281055057,9.539904781,0.756541179,2.677032227,5.177032227,390.1462754,4.177032227,3.577032227,2,867,1933,3051,2668,9.34998520114657,9.13520646222234,8.90271559610777,7.43893057162462,7.5255905054772,7.3329469221779,996.134086368588,7.22954211098114,6.86551647200621,1509.41719472048,7.14323138269234,6.53284780556146,1617.25287794345,7.26567073442655,5.16244968771232,2382.82078962424
447,6.38341584,7.115782215,0.633310416,3.590323932,7.390323932,343.976017,5.890323932,4.790323932,2.7,401,1016,1860,1903,7.04977914080901,6.94512329519169,6.77326963012322,5.82870098658935,5.55906943200005,5.44240074262673,943.674354874017,5.53876539135082,5.32333311042718,1108.57551049875,5.6087673089149,5.2090386726085,1240.87124587729,6.37452217440826,5.01221157134532,1770.8425226611
448,3.686929037,5.478627009,0.216389353,5.165183739,8.465183739,480.3505002,7.265183739,6.365183739,4.1,1071,2371,3646,4090,4.60134002689086,4.34122569056352,4.0966756443017,3.22248071883411,3.22295360580495,3.09112585285246,431.375189072563,3.0422723342118,2.79933857799686,798.956483984916,3.21154404298335,2.8494630565675,841.348240230034,3.39334514387646,2.2916844502046,1125.6059924022
449,7.157340895,8.870661133,0.962673023,1.708073398,3.608073398,18.15502129,2.808073398,2.308073398,1.2,25,91,133,197,8.5955680062359,8.27644203600231,7.90907454795949,6.07647269660299,3.44753557057793,3.31635928010915,63.4006437474055,6.59474678440938,6.19192448713616,2295.03357814034,4.89171859670173,4.12238315305192,445.192723788373,5.66891969402224,2.82689342029795,249.69067388204
450,5.401171382,6.341409723,0.587590867,3.24838776,6.44838776,92.60701244,5.24838776,4.34838776,2.4,368,927,1505,1360,6.19798036692136,6.05109904231275,5.84876737882953,4.79353473203253,5.03656837078078,4.91908108313411,1046.07238650838,4.60830128607022,4.33430067913884,1163.24624098776,4.70361378085316,4.23881530021507,1282.52396888232,4.86188025721232,3.38447171041527,709.455162666309
451,8.347932857,9.765639305,0.978193616,1.972850375,4.072850375,62.03312782,3.272850375,2.672850375,1.4,257,496,877,899,9.58389712771007,9.36815956380772,9.05079830750228,7.28280947832301,7.1080082160923,6.87332504041213,90.6024182329887,6.94520008090197,6.53153596076038,1920.11997954217,7.65496402439259,6.94432660056106,2195.28038733052,8.6737102470954,6.14271051807941,3359.04291534969
452,5.834180602,7.439622395,0.464043303,3.304478495,5.804478495,286.5479731,4.904478495,4.204478495,2.5,286,532,943,1166,6.93639306021146,6.67553286140726,6.38227849792341,5.10765604969483,5.12099884295393,4.96644465372208,77.9366970825643,4.83113016087611,4.55465537827943,1246.91201386462,4.99479257419185,4.54162347872518,1327.62577460873,5.49815625543099,3.73396410897698,1812.41275948923
453,4.113680134,5.220066521,0.423679794,3.661753449,6.961753449,57.32038235,5.761753449,4.861753449,2.7,150,303,447,439,4.94672796543563,4.76559879102988,4.55463300998232,3.55714717240038,3.47809000366687,3.34541002600741,560.570617058254,3.04021530659934,2.73760724233847,1017.61756472322,3.5754783212498,3.14157362393799,1173.74435938849,3.02311508525633,1.52221676652458,50.8886823518857
454,2.912015505,3.781931442,0.256098863,5.738383687,10.33838369,117.8390909,8.638383687,7.338383687,4.4,93,234,385,380,3.51410429103711,3.36799605929953,3.20447188827129,2.55636903618623,2.63609478981715,2.57472906506106,641.159295131432,2.29000775938253,2.12327577855264,694.935877464963,2.49689595100802,2.21114881561248,370.421820457072,2.85839027259242,2.10796292962815,718.055063529333
455,3.479941262,4.25116899,0.391846213,4.35621304,8.55621304,49.98960429,6.95621304,5.75621304,3.2,34,159,362,368,4.10242455927469,3.97273429486568,3.8055791000994,3.03793911682235,1.50274468255952,1.43184769493872,713.271884913087,2.5620472111507,2.37505065656906,66.722761092993,2.68150310673329,2.33885361059612,993.752265007858,2.00928496325665,95.5481065271682,-0.00510628672567599
456,3.547179488,4.119111053,0.342839098,5.758891922,11.15889192,231.2165534,8.958891922,7.558891922,4.3,137,439,672,595,4.0293017816244,3.92817582891478,3.81055332000966,3.1759995355299,2.90784647653652,2.85630599533713,620.331650968082,2.72576755188626,2.54934167855173,696.649920076439,3.00029732413129,2.73544228779327,389.548674516854,3.18790926321055,2.29468622388193,1114.30567643575
457,4.91536495,6.841100573,0.480081646,2.64046875,4.94046875,34.61611933,4.04046875,3.44046875,1.9,66,188,261,216,6.20275771713024,5.85776640247476,5.5295071904296,4.09332007607682,2.49726384516395,2.295042919285,1189.11483089956,3.76623511297617,3.37271048835402,19.2021803081796,3.61158286377259,2.8862249218111,893.167862819406,4.04491633411465,1.98884872583103,1096.76550196193
458,6.422200199,7.807481063,0.818383434,2.112920918,4.312920918,27.41239324,3.512920918,2.812920918,1.5,6,40,85,49,7.57859722156467,7.3669762465262,7.02631341633722,5.51987191115236,1.16706792892186,1.16937390189847,1184.37205146332,6.62459068242867,6.46514528895176,513.879646223514,6.86923848462297,6.19124434297,196.635518005387,8.38774989846334,7.68945456611266,17.5351323110234
459,4.212240782,4.30511418,0.58051289,6.608503876,25.70850388,153.3734034,15.80850388,10.60850388,4.3,240,885,1230,1510,4.30511275923376,4.30466909114153,4.2960058835753,3.95038539479275,3.89541826937763,3.87590647014284,303.370937766873,3.93923752533635,3.85239951187281,446.248520684414,3.967787259602,3.82022403878876,496.625047834833,4.19736252927152,3.45403185579219,1159.32580209206
460,5.469343045,6.191467247,0.534800478,4.01781657,7.91781657,303.7134343,6.31781657,5.31781657,3,330,573,793,814,6.10176684180358,5.98040437701794,5.83116021699546,4.9469214276002,5.7899481216729,5.64873717617378,940.495620476003,5.46115942062911,5.23125270903545,1110.3599519932,5.042040675174,4.64159228234193,1201.28560836081,5.21188900812412,3.76903684822376,1780.9989135725
461,5.758327351,7.757534531,0.684082499,1.982091163,3.982091163,17.21090458,3.282091163,2.682091163,1.4,4,6,9,11,7.24858901295245,6.93597966495388,6.51904447195678,4.78043632409811,3.48433929744423,14.7177278461937,1.5293016366942,9.65798408464141,20.6657245460594,5.28082331149642,0.871863309983524,0.183693403505336,3.37358301408285,7.69565604557909,7.83651035019925,107.161348068226
462,7.73912447,8.305951846,0.810889101,3.3107768,7.4107768,427.4861111,5.6107768,4.5107768,2.4,209,496,834,668,8.28555440422879,8.21815637892908,8.09173519676491,7.11965269347931,7.39811242527531,7.29573914074513,283.363836622542,6.79900106524227,6.52065220412983,1156.40652473728,6.82963711243941,6.35681470513938,70.3568519549976,7.31223256237861,6.0650601273553,2109.52355525638
463,5.611451222,6.611394004,0.933149853,2.024167649,4.724167649,10.80448779,3.624167649,2.824167649,1.3,18,15,44,30,6.53089913392711,6.38671824429461,6.13740781824608,4.64598628197796,5.40978067916772,5.58731295045954,30.9020583173191,2.03048328568046,1.72434648741815,47.2449317125326,3.85798265144555,3.03358619325918,1074.66152969012,5.01479354399404,3.46729498690001,66.4075110838799
464,3.455729339,4.649601851,0.327148133,4.155852414,7.655852414,54.17386382,6.355852414,5.355852414,3.1,5,28,90,97,4.26969007865973,4.0683224019729,3.84336323073449,2.96315749670106,0.334634559616809,0.266207670217388,5.78867723360144,1.15385511089374,0.971192780368573,104.183582914039,2.22993702313306,1.87608401347895,1012.021677935,2.69216322433507,1.77699585282142,47.4688825783471
465,6.951346627,7.872904537,0.896158188,2.393680879,5.293680879,51.49457367,4.093680879,3.393680879,1.7,48,175,282,418,7.80437897295593,7.67204683663183,7.49678484197226,6.1569695067941,3.71269474502527,3.62119015165557,200.885621677994,5.58306898623154,5.26558980715947,281.035657174317,6.42174896222737,5.99246488961183,337.107109419439,6.37714541838527,4.33692888018585,93.341904570405
466,6.739450154,7.315425915,0.708390431,3.587957784,7.887957784,343.002027,6.087957784,4.887957784,2.6,550,1627,2791,2991,7.28804115313656,7.21741395636418,7.08609683207825,6.1557157257418,5.36403426341221,5.25739905705219,898.338364644706,5.68751324507183,5.46451461266543,1090.71715639215,5.80101117914262,5.41457537674922,225.22734523839,5.8204910172288,4.36502483925366,1849.05216002819
467,6.469527336,8.218257169,0.741992526,2.085558002,4.185558002,31.90018983,3.385558002,2.885558002,1.5,6,25,36,42,7.85011813090952,7.55174745876284,7.25236618821782,5.5179396267061,0.481717740783365,-0.0636740673271186,12.7058737227009,3.51840887467869,3.29797053681148,21.2895050087563,3.97653404625121,3.52174165385658,12.8877657535881,4.19760778029535,328.472916663012,0.0122307586473963
468,1.277856368,2.195977853,0.105241165,8.286234713,14.88623471,18.63356077,12.48623471,10.68623471,6.2,74,171,251,237,1.73757974679346,1.6058632088868,1.48278566885113,1.05243384917456,0.837668127704468,0.739152838561417,372.260878198318,1.05283880733447,0.900344447578129,206.528614197597,1.04692508985963,0.813630316286647,456.558149008769,1.18668948518244,0.590113242219966,45.103521936353
469,7.432747263,8.166912294,0.95297783,2.527983618,5.827983618,76.25640628,4.427983618,3.527983618,1.8,285,690,877,825,8.13528858883939,8.04684216689036,7.88382480120806,6.69769352296477,6.58807545046092,6.42719182155891,1185.51292450908,6.732568789152,6.37627409499179,1409.38850451636,6.12284917629497,5.53629989860491,112.643207157684,6.99973748185892,5.14927333261965,344.596866835893
470,7.121042009,7.704719407,0.846385088,3.048541304,7.048541304,152.1208187,5.348541304,4.248541304,2.2,215,350,654,495,7.68495647467683,7.62140156400701,7.49333330584038,6.50775839154053,8.230758586732,8.12494333545364,308.623734641121,7.32574753238845,7.05039275487158,1312.10366698752,5.98053599731371,5.50142132297988,509.255708531201,6.22858870169224,4.77589199319543,311.079385059742
471,6.001108011,7.711328752,0.502998862,2.994177873,5.394177873,181.365839,4.594177873,3.894177873,2.3,226,401,655,804,7.19991422870807,6.94655537468245,6.6237830852026,5.28642185296725,5.4259876178565,5.24889822395197,529.672974567923,5.03133029307978,4.72167554012031,1388.83704728306,4.70766526834017,4.16013407452663,47.3696183307914,5.32444414090406,3.58075575438141,106.407906465353
472,3.96403524,4.814369678,0.528482971,3.280580024,6.880580024,22.23690536,5.480580024,4.480580024,2.3,93,216,409,337,4.68750880035733,4.54851038536187,4.36337742373323,3.38662750658563,3.42970976652235,3.30710352395766,124.964253874308,2.58468078573983,2.27502308305274,265.962499396305,3.33240179672171,2.81336616049939,223.41896666572,3.31985330238879,1.69550435726564,271.763208455995
473,6.781563943,7.63458831,0.992028339,2.209267714,5.109267714,28.27736265,3.909267714,3.109267714,1.5,69,81,87,98,7.58655446190887,7.47662860991202,7.28527732184613,5.9105894563549,8.24968057290274,8.11752493428417,1277.49591622261,6.21861484381762,5.97827066557639,58.8515599145194,6.36468507338261,6.00582192545182,27.6880531764745,5.00632070832359,2.19647979806811,1412.29623610824
474,8.013407178,9.483200507,0.735625024,2.53444351,4.83444351,259.5074301,3.93444351,3.33444351,1.9,502,1144,1595,1674,9.21251990877972,8.95840848106746,8.66723094122341,7.13925805571359,6.7763955136869,6.55415062967356,1389.22148950163,7.11093115890941,6.71530279097644,232.242640193771,7.02521098000724,6.3925389577095,1720.6336468612,7.27388273495225,5.20005610734845,225.828399291868
475,4.553083021,6.421814235,0.318096405,3.880713346,6.680713346,233.2436866,5.680713346,4.880713346,3,16,81,158,113,5.65492295083399,5.36771544360413,5.06225126882482,3.94886501663656,2.8511721375195,2.90248117586074,76.3936149568381,3.44680397683724,3.2180606689642,184.642619662117,3.90281482304285,3.30523094158781,82.2976598988091,2.70308956748596,63.5909499348785,0.0181522337358843
476,7.225685128,7.51381001,0.830886536,3.924848699,10.8248487,386.0904017,7.524848699,5.724848699,2.7,371,1014,2002,1991,7.51287735796268,7.49933820213647,7.44923688927341,6.71661104199554,6.98778258434043,6.93112020714473,187.534267498275,7.08688244419823,6.93290080843643,976.055523268926,6.30015299406026,5.96286209662752,958.445270274993,6.9466232230006,5.63344761145009,2030.48395788574
477,4.351982324,4.816195737,0.620679535,3.769087121,8.869087121,38.57261979,6.669087121,5.269087121,2.6,12,60,156,202,4.79660848867017,4.73945952392795,4.63322521002473,3.85711732274735,3.10124815557808,3.23515183482757,275.097604676361,3.27020858696873,3.17597878352996,14.3486980324081,3.46979106536266,3.18123126750216,1156.92093191403,4.08521103042245,3.01154422069673,1944.8893678096
478,6.784304153,8.60643392,0.906928103,1.711827024,3.511827024,15.67273397,2.811827024,2.311827024,1.2,35,68,87,115,8.25030574370493,7.93451318215994,7.54899575602975,5.70792531612492,5.30343104911089,5.16182188928008,1043.82727934249,6.4991242130858,6.10904916978783,1897.5172783525,5.90885759842585,5.25581720233612,267.764465593047,5.3592214714931,2.73576004972963,16.9519709367852
479,3.190358063,4.441056533,0.400820486,3.161490436,6.361490436,10.97982169,5.161490436,4.261490436,2.2,20,38,31,28,4.09422752132382,3.88000291317849,3.63628782461373,2.60230424580316,1.89799483389672,1.79170219528642,196.001586644804,3.09739764808957,2.89351281221264,219.752730262046,2.27977270226893,1.93425542761479,16.9251302331512,1.58937419788192,5.81460390286398,-0.0122503812164181
480,6.182998346,8.066881706,0.673903947,2.158218162,4.158218162,33.10308175,3.458218162,2.858218162,1.6,110,241,459,532,7.57743154089692,7.28240615082901,6.89148877489016,5.32259637870613,5.24155702925254,5.05349326570852,1562.22098275966,4.62064730305059,4.22698930223506,731.36606033011,4.96400050611345,4.30777354739248,1876.9197352614,6.96844251216434,4.90445681270186,1705.60118545959
481,4.178901431,4.637316468,0.53725144,4.307324261,9.607324261,66.30843976,7.407324261,5.907324261,3.1,390,605,1051,871,4.61073159587956,4.55063019837687,4.44325544430503,3.76040006480613,3.44308999911098,3.31119332319215,699.825030498324,3.75469931433008,3.58669319123196,319.497465174908,3.7422313058964,3.39847806952861,1007.43969028979,3.89894398873894,2.71825308270305,246.228567968449
482,4.927103764,6.665735242,0.383798378,3.501531122,6.101531122,170.7891572,5.101531122,4.401531122,2.7,6,84,74,109,6.02476835805931,5.72489234682418,5.43491629784937,4.30086148497663,3.63895869393277,3.93807557419544,483.360042838606,3.98274479313463,3.63179343277821,20.0739209875729,6.1968657483408,5.92770242890232,227.770999829282,4.90683543876376,3.34784581196973,223.039665421474
483,2.247708871,2.818071712,0.220197438,7.255013636,13.55501364,86.51082324,11.15501364,9.355013636,5.4,153,549,731,743,2.67561632679773,2.57641873550708,2.45887933829544,1.95995340685237,1.53249937980608,1.47655957430925,174.253905473576,1.97502702511997,1.82909989858012,525.600483137079,2.05702277348998,1.83658341802411,101.823294988609,1.43557737250668,93.7599021813611,-0.00277815879901872
484,7.766091336,9.18484163,0.906610077,2.060177923,4.260177923,56.47288523,3.360177923,2.860177923,1.5,34,71,124,220,8.991783850364,8.74827605645743,8.49790391332343,6.82725292680398,3.67277913904323,3.55091646453272,15.5189247484474,6.34085594934861,6.12385807395984,1959.66733158463,6.10695642231343,5.60618319325437,2154.13635054877,6.22871834289408,3.5690434740517,21.1755420586787
