tree.number,lambda.init.sim.80,lambda.final.sim.80,alpha.sim.80,mu.sim.80,lambda.init.fit.80,lambda.final.fit.80,bamm.lambda.final.sim80,alpha.fit.80,mu.fit.80,bamm.mu.80,netdiv.sim.80,netdiv.fit.80,bamm.netdiv.80,ntip.80,lambda.init.sim.50,lambda.final.sim.50,alpha.sim.50,mu.sim.50,lambda.init.fit.50,lambda.final.fit.50,bamm.lambda.final.50,alpha.fit.50,mu.fit.50,bamm.fit.50,netdiv.sim.50,netdiv.fit.50,bamm.netdiv.50,ntip.50,lambda.init.sim.20,lambda.final.sim.20,alpha.sim.20,mu.sim.20,lambda.init.fit.20,lambda.final.fit.20,bamm.lamda.final.20,alpha.fit.20,mu.fit.20,bamm.mu.20,netdiv.sim.20,netdiv.fit.20,bamm.netdiv.20,ntip.20,lambda.init.sim.s20,lambda.final.sim.s20,alpha.sim.s20,mu.sim.s20,lambda.init.fit.s20,lambda.final.fit.s20,bamm.lambda.final.s20,alpha.fit.s20,mu.fit.s20,bamm.mu.s20,netdiv.sim.s20,netdiv.fit.s20,bamm.netdiv.s20,ntip.s20,time.80,time.50,time.20,time.s20,decline.length.80,decline.length.50,decline.length.20,gamma.80,gamma.50,gamma.20,gamma.s20,cga.80,cga.50,cga.20,cga.s20,gamma.orig.80,gamma.orig.50,gamma.orig.20,gamma.orig.s20
1082,6.166755,0.02345469711,0.8942483,0.6414874,4.08227447661348,0.0137499809796205,0.1735894045,0.972727634381023,0.703953141325894,0.3901135117,-0.6180327029,-0.01226741442,-0.2165241071,5,6.166755,0.09808829652,0.8942483,0.6414874,4.53521739797845,0.131805315487258,0.222860721,0.831955010505209,0.813245301666241,0.268037531,-0.5433991035,-0.284958307,-0.04517681,18,6.166755,0.2398746171,0.8942483,0.6414874,7.7229277367147,0.771613715291842,0.5363862543,0.708105355922012,2.28198587430185,0.383525572,-0.4016127829,-1.153442864,0.1528606823,31,6.166755,1.348443086,0.8942483,0.6414874,6.7524589444765,0.322997199948801,0.2527502186,0.688135283664117,0.941194952726906,0.5274652648,0.7069556865,-0.6516053175,-0.2747150462,554,6.230772,4.630772,3.630772,1.7,3.7,2.1,1.1,-0.6734288983,-0.4451483902,-0.1763012401,-0.3164404563,5.8529972212,4.2529972214,3.2529972219,4.41776264562,-2.02028669502944,-3.0840785150365,-1.64442849368005,-1.5803908298764
1083,6.827107,0.0006903129943,0.9681336,0.3075481,5.94509056697025,0.000155140376678148,0.008605104947,1.13532958970622,0.195608613381026,0.3457140059,-0.306857787,-0.3086502896,-0.3371089009,55,6.827107,0.01260118215,0.9681336,0.3075481,5.71566467903767,0.0124547177769374,0.01921156385,0.973491848197339,0.277174542304842,0.1825834045,-0.2949469179,-0.2514953606,-0.1633718407,141,6.827107,0.06534087194,0.9681336,0.3075481,5.06967832225802,0.070371590162121,0.07850039852,0.930694262387058,0.203436587647878,0.07669667346,-0.2422072281,-0.1096628629,0.001803725062,229,6.827107,0.8938837475,0.9681336,0.3075481,3.8735045579695,0.000620789841580036,0.00855,0.754664212414785,0.177652571185361,0.2501965006,0.5863356475,-0.1145285972,-0.2416456209,48,9.502063,6.502063,4.802063,2.1,6.3,3.3,1.6,-0.8842146174,-0.6997328409,-0.5219872388,-0.836754135,9.295755219253,6.2957552198,4.5957552198,11.57955747298,-11.1495220911954,-14.288948956331,-13.6217668233314,-5.44605535792028
1084,7.067885,0.4175129396,0.6075155,1.688509,6.16410297704687,0.757067800455448,0.4530370072,0.471770331251965,2.37125479346974,0.5322487141,-1.27099606,-1.425506666,-0.07921170686,14,7.067885,0.721317562,0.6075155,1.688509,3.86691474031976,0.631827129688795,0.600103402,0.511020673855712,1.01764886213466,0.303881541,-0.967191438,-0.2494831859,0.296221861,45,7.067885,1.038558307,0.6075155,1.688509,4.78573693713863,1.00543932012708,0.8788307346,0.529774629427185,1.47042602060546,0.3528478453,-0.6499506933,-0.2806425241,0.5259828894,53,7.067885,2.516288337,0.6075155,1.688509,8.25139691050071,0.652004193959568,0.4753500549,0.802496459231916,1.1496811040954,0.1650180858,0.8277793375,-0.5656078397,0.3103319691,618,4.656673,3.756673,3.156673,1.7,2.3,1.4,0.8,-0.08848520807,-0.1346138504,-0.07628648376,-0.2209616598,4.445055039479,3.545055040379,2.945055039979,3.1627389304,-0.530911248404873,-1.52891943665433,-0.943611691080564,0.378162877735755
1085,2.957706,0.1421928012,0.2261416,0.5778199,2.56673251392482,0.0887902336257346,0.0919690558,0.269703816718865,0.562236423017933,0.4139524647,-0.4356270988,-0.4003102925,-0.3219834089,20,2.957706,0.2446733813,0.2261416,0.5778199,2.25972817896911,0.244637645084638,0.217182838,0.220703174929716,0.589484272893417,0.409980881,-0.3331465187,-0.2807635109,-0.192798044,55,2.957706,0.3593744581,0.2261416,0.5778199,1.67975337559678,0.285185307351727,0.2708632543,0.211774472507516,0.346241489529233,0.215918992,-0.2184454419,0.02455774714,0.05494426233,93,2.957706,0.8721876597,0.2261416,0.5778199,6.20805802320574,0.503883339855051,0.4422779478,0.675305926583894,0.401577568371498,0.0237322579,0.2943677597,0.2113500323,0.4185456899,3172,13.42073,11.020728,9.320728,5.4,6.200002,3.8,2.1,-0.4377235587,-0.1669047336,-0.1351430131,-0.2345283426,12.47335819081,10.07335619371,8.37335619431,3.71869775867,-3.21659810197283,-2.10458861248537,-2.23292903587681,-0.0194144165540004
1086,8.073704,0.269528569,0.9583282,1.664863,274.84879255962,8.63271089345139e-07,0.3363400316,6.88261596340732,5.09963531099101,1.059117464,-1.395334431,166.7394968,-0.7227774321,2,8.073704,0.5271600128,0.9583282,1.664863,1.57142872763436,0.322525414946302,0.617031982,0.566016297003326,0.563943702645058,0.530912479,-1.137702987,0.1579113085,0.086119503,7,8.073704,0.8512179721,0.9583282,1.664863,2.39711922507398,1.13216759296683,1.147466357,0.326467839983232,1.31401060579257,0.6054480808,-0.8136450279,0.1162931646,0.5420182766,12,8.073704,2.813562126,0.9583282,1.664863,2.51549574676118,0.1523956945898,0.3218645101,0.781518264775297,2.4083451429258e-05,0.1713085782,1.148699126,-0.2491765679,0.1505559319,34,3.547525,2.847525,2.347525,1.1,1.9,1.2,0.7,NA,-0.1502957587,0.05834057791,-0.3967356791,2.844668114,2.7977260926,2.2977260927,3.5875614344,NA,-0.582092970609058,0.319544505378342,-0.492837785005889
1087,4.647967,0.1867429727,0.3991452,0.8857189,4.33544599152101,0.218942351786495,0.2013657432,0.375562153292132,0.948823861135154,0.7835750676,-0.6989759273,-0.7264815317,-0.5822093244,96,4.647967,0.3398318695,0.3991452,0.8857189,4.22128601617447,0.325975684087193,0.289307382,0.397056921139698,0.820303641583374,0.623050644,-0.5458870305,-0.4910458669,-0.333743262,296,4.647967,0.5271634824,0.3991452,0.8857189,4.80422189537511,0.534510870556567,0.4565657694,0.410437620980043,0.956556375634056,0.6027518185,-0.3585554176,-0.4154562387,-0.1461860492,493,4.647967,1.348617238,0.3991452,0.8857189,10.9142110320887,2.47558830353419,2.648004868,1.11271985990373,1.27645995517178,0.202,0.4628983384,2.714522411,2.446399819,287,8.05334,6.55334,5.45334,3.1,3.9,2.4,1.3,-0.342849244,-0.2272185457,-0.1452174221,-0.1015737076,7.950138953,6.4501389537,5.350138953,1.33329842647,-5.75741785473498,-6.7480465282954,-5.57339849839548,-2.25344868894635
1088,7.957329,0.009024843748,0.8853673,0.4849928,8.43074057357039,0.0101586317120553,0.01028646653,0.877900915191899,0.527112164725085,0.4993670146,-0.4759679563,-0.516953533,-0.4890805481,753,7.957329,0.05302247026,0.8853673,0.4849928,8.21098258619631,0.0457184391645363,0.036307238,0.917718282306222,0.455689387434875,0.320687671,-0.4319703297,-0.4096429771,-0.284380433,1784,7.957329,0.1534165162,0.8853673,0.4849928,8.32581665681328,0.161218983492152,0.1195421784,0.885153771740167,0.538175780679327,0.186291005,-0.3315762838,-0.3767335064,-0.0667488266,2891,7.957329,1.13460586,0.8853673,0.4849928,4.19082687278567,0.653291504306832,0.5902637385,0.268102956814219,1.12760274230116,0.9315521481,0.6496130601,-0.4966593174,-0.3412884096,773,7.659948,5.659948,4.459948,2.2,4.5,2.5,1.3,-0.7724505601,-0.601833675,-0.4357740428,-0.04777587019,7.65612157537,5.65612157637,4.45612157587,6.9325229471,-36.6649661393176,-44.0038790000245,-40.569135745834,-16.3612119125127
1089,4.501867,4.95e-06,0.5866436,0.106226,3.50563482527161,9.61069099026669e-05,0.00125,0.460524051998288,0.178361701022101,0.1704222971,-0.1062210451,-0.1757817591,-0.169172662,77,4.501867,0.000769328433,0.5866436,0.106226,3.62566028313209,0.000283460607460059,0.001416143,0.662164591968272,0.0800373643071867,0.092180988,-0.1054566716,-0.07277566507,-0.090764845,143,4.501867,0.01212158334,0.5866436,0.106226,4.03601632071068,0.00640736965424171,0.009241823413,0.672733711763642,0.0892183878748524,0.08313958515,-0.09410441666,-0.08067057543,-0.07389776173,236,4.501867,0.3831185068,0.5866436,0.106226,3.51450893983749,0.00144099191027662,0.0002667096042,0.29979757603927,0.323553533185989,0.1660079211,0.2768925068,-0.3263876544,-0.1657412115,195,23.38664,14.786635,10.086635,4.2,17.000005,8.4,3.7,-0.9162822767,-0.8311797901,-0.6951779249,-0.9475159491,22.8097119352,14.28115294702,9.58115295276,26.0152983567,-13.7442341501048,-17.0948446545102,-18.4189355759586,-6.82589045670644
1090,6.347224,4e-14,0.7761402,0.04667837,3.31145041354944,0.000112621299236157,2.56e-05,0.244470133284178,0.218511532998088,0.05271366798,-0.04667837,-0.2183989117,-0.05268807762,1454,6.347224,1.62e-07,0.7761402,0.04667837,4.01372672072724,0.00237993196235707,1.74e-05,0.330440029587947,0.287951910567352,0.033533556,-0.04667820837,-0.2848765772,-0.033516177,3572,6.347224,0.0004101735742,0.7761402,0.04667837,6.23627815333114,0.00034334185451259,0.0003111842036,0.791769603495175,0.0359981539600094,0.01572612916,-0.04626819643,-0.03568195889,-0.01541494496,5762,6.347224,0.3324335767,0.7761402,0.04667837,6.09403196491205,0.126169610887407,0.09913041947,0.913507708989904,0.335376972741656,0.04595780682,0.2857552067,-0.2153156522,0.05317261265,1685,42.12939,22.529388,12.429388,3.8,35.800002,16.2,6.1,-0.9684463064,-0.9213646261,-0.8152988462,-0.4593169757,42.086392510777,22.486390510077,12.386390508177,4.244559785081,-63.917456222452,-95.3512234465641,-107.173816601937,-40.7928969588864
1091,4.191142,3.31e-07,0.7791159,0.1082891,1.11607726306377,6.56363030480812e-05,0.0134,0.471318823566681,0.0341691391478598,0.1412001488,-0.1082887695,-0.01390024817,-0.1278283383,11,4.191142,0.0002485031596,0.7791159,0.1082891,1.78536380391648,0.00149714187791344,0.016433429,0.58216949865498,1.73497797743871e-06,0.116,-0.1080405968,0.001794349884,-0.099740887,25,4.191142,0.007658454808,0.7791159,0.1082891,2.45199378488219,0.0115424034887257,0.03489910906,0.689836712768929,3.98025524196056e-07,0.0779,-0.1006306452,0.01307657368,-0.04297939322,33,4.191142,0.4375943849,0.7791159,0.1082891,4.66289051192452,0.00288096804158712,0.001490794152,0.606010733691728,0.326792713481015,0.1316001759,0.3293052849,-0.2608995168,-0.1301093818,119,20.9924,12.492401,8.092401,2.9,16.299999,7.8,3.4,-0.8329833613,-0.7507707931,-0.6977866482,-0.8773143678,20.6679666111,12.1679676207,7.7679676207,12.193289726269,-4.32830851074568,-6.23637058536928,-6.72921074061662,-0.266184675551073
1092,5.257266,0.03776872976,0.5363654,0.5230474,4.55260653397763,0.0987564051125292,0.1008972974,0.434117338388791,0.815671335215645,0.7305606215,-0.4852786702,-0.7023114969,-0.6296633241,65,5.257266,0.1164950573,0.5363654,0.5230474,3.53099415244117,0.0807327582008151,0.07644958246,0.561867838141291,0.361024311513964,0.2237504383,-0.4065523427,-0.2606186177,-0.1473008559,154,5.257266,0.233953848,0.5363654,0.5230474,3.85450450688231,0.229397420412053,0.1968347885,0.52016316060106,0.491775752102055,0.2225412193,-0.289093552,-0.2378317946,-0.02570643082,249,5.257266,0.9968832469,0.5363654,0.5230474,0.770235976135309,0.0968292249200882,0.1087838031,0.111378943685088,0.207568884689987,0.2026840286,0.4738358469,-0.1602915128,-0.09390022545,28,9.202467,7.102467,5.802467,3.1,4.9,2.8,1.5,-0.518851178,-0.4682944054,-0.3086891509,-0.1809666409,8.82433989661,6.72433989778,5.424339897875,18.6188520267,-7.13302439224475,-10.0000320226872,-8.40292466852324,-1.87298392902104
1093,5.760373,1.57e-06,0.7227264,0.114929,4.76605445594393,3.23461835612309e-05,0.00035,0.571638560003644,0.176827669399734,0.1646808009,-0.114927432,-0.1771702279,-0.1643309933,309,5.760373,0.000508579616,0.7227264,0.114929,5.42624139166311,0.000610706265913137,0.000809546,0.709310543319195,0.135363853160176,0.125131749,-0.1144204204,-0.1345136422,-0.124322203,783,5.760373,0.01058372427,0.7227264,0.114929,5.34870635560977,0.00890415365927147,0.007860845346,0.742386198397245,0.100237256518007,0.05000778821,-0.1043452757,-0.09138326243,-0.04214694287,1264,5.760373,0.4270676658,0.7227264,0.114929,6.7119318694021,2.39442667671042,2.593057685,0.72601539353416,0.530121475245745,0.194,0.3121386658,2.775902931,2.39945116,344,20.91622,12.916217,8.716217,3.6,15.500003,7.5,3.3,-0.9202165292,-0.8252402086,-0.6828732521,-0.08382979023,20.81828301053,12.81828001066,8.61828001466,1.41972609526,-27.9267144908537,-39.9453770138573,-42.0175191503158,-16.9340876749613
1094,7.130609,0.002416454783,0.9787729,0.3922583,3.74178789948142,0.000479712008508315,0.02073706665,1.13331917107947,0.121868455053599,0.2590927345,-0.3898418452,-0.04883139187,-0.2383556679,25,7.130609,0.02531397109,0.9787729,0.3922583,4.4417972160375,0.00555199547729432,0.027720022,1.21370463831088,7.97241884186621e-07,0.0812,-0.3669443289,0.00637464959,-0.05351373,57,7.130609,0.09964745633,0.9787729,0.3922583,4.61366014382094,0.118810489017175,0.1547678671,0.890837725810793,0.289800160780877,0.1236417012,-0.2926108437,-0.08579758687,0.03112616586,93,7.130609,1.006874365,0.9787729,0.3922583,7.16217967017892,0.862655130388926,0.6703186225,0.623475295313302,1.20519547741385,0.2884103479,0.6146160652,-0.3932756181,0.3819082746,1000,8.16313,5.76313,4.36313,2,5.2,2.8,1.4,-0.8459186689,-0.7410076363,-0.4554945105,-0.1388671691,7.90764719267,5.50764719217,4.10764719317,3.39476906093,-7.02672820141764,-9.51841543026281,-7.52600445158526,-2.00509351964956
1095,4.262642,0.8166886342,0.2001643,1.678825,3.02018206140264,0.52723833251618,0.4003154741,0.217494903212343,1.20572057463475,0.6915963056,-0.8621363658,-0.6507858469,-0.2912808314,32,4.262642,1.059414317,0.2001643,1.678825,4.02327912414431,1.37306520639979,1.127617281,0.159856456900426,2.07864668346766,1.539271506,-0.6194106827,-0.6884662208,-0.411654225,107,4.262642,1.294184186,0.2001643,1.678825,3.8353714553118,1.38103625663057,1.19222496,0.178412787365786,1.87787954991975,1.356886361,-0.3846408139,-0.4796709339,-0.164661401,165,4.262642,2.115548477,0.2001643,1.678825,12.1637912837778,4.69618254724873,4.250311405,0.893638915790363,2.9552965126556,0.337,0.4367234765,4.465508884,3.91288539,560,8.255151,6.955151,5.955151,3.5,3.6,2.3,1.3,-0.02262751199,0.1808342944,0.1465790341,-0.00649184062,8.0251062339,6.72510623544,5.7251062354,1.064986808026,-0.214663426982567,3.20949033990764,3.24135266167795,3.14430267603078
1096,6.155942,0.02992916756,0.8644003,0.6722796,4.22807170772022,0.0241404886219037,0.1006359568,0.878204988043583,0.51018605992815,0.3386034903,-0.6423504324,-0.3281382172,-0.2379675335,15,6.155942,0.1094462935,0.8644003,0.6722796,5.47532253375203,0.127878638105224,0.166485663,0.857351869888278,0.89922065209491,0.266485979,-0.5628333065,-0.6408292972,-0.100000316,30,6.155942,0.2597797765,0.8644003,0.6722796,6.63158555081247,0.367574537252814,0.3406189937,0.855311711196323,1.32433128686815,0.2516935899,-0.4124998235,-0.7885265196,0.08892540373,48,6.155942,1.416143432,0.8644003,0.6722796,4.87645334243507,0.186520962271663,0.46353342,1.18862250047374,1.35020043814926,0.4362826384,0.7438638324,-2.792168238,0.02725078158,7,6.16189,4.66189,3.66189,1.7,3.6,2.1,1.1,-0.6580708896,-0.4768464261,-0.3193958691,-0.3731912719,5.88201037427,4.382010375,3.382010376,2.745724423204,-4.10965138827037,-4.37036968534805,-3.75205190837244,-2.34834227097306
1097,2.996696,1.62e-07,0.423335,0.0579545,2.23437642557612,0.00052982805417586,0.000428,0.212421444852197,0.169313744974109,0.08941645507,-0.05795433754,-0.1650066558,-0.08898870289,112,2.996696,0.0001305021105,0.423335,0.0579545,2.7261139947925,0.000188904468968139,0.000467065,0.407639676970357,0.0682744430422705,0.059394784,-0.05782399789,-0.07775648759,-0.058927719,277,2.996696,0.004381164779,0.423335,0.0579545,2.83663180726308,0.00400866589162315,0.004445731542,0.431871192688966,0.0565265358819728,0.04633748558,-0.05357333522,-0.05146314034,-0.04189175403,462,2.996696,0.2363362614,0.423335,0.0579545,2.42255076907412,0.000621903801817334,0.0003590966035,0.248318279425092,0.162094293441214,0.07995951961,0.1783817614,-0.1542892557,-0.079600423,156,39.5203,23.720296,15.420296,6,30.200004,14.4,6.1,-0.9342930256,-0.8414361539,-0.6990715848,-0.9075570214,39.2941504605,23.4941464655,15.1941464595,33.2941504655,-16.9722756579254,-24.1684134959395,-25.9693567772528,-11.3424211297404
1098,7.174089,0.2113856816,0.7962425,1.319545,8.22119541774387,0.179378094592412,0.2042081574,0.89351062571028,1.51542980411032,0.9651814261,-1.108159318,-1.30573166,-0.7609732688,47,7.174089,0.4328116262,0.7962425,1.319545,8.19201606332446,0.545910383210079,0.382171158,0.801120827768357,1.86888549723521,0.687896164,-0.8867333738,-1.289799818,-0.305725006,106,7.174089,0.6978806433,0.7962425,1.319545,1.76809698918993,0.547406596104421,0.4930851023,0.421623576464694,0.0154831396048363,0.2030871252,-0.6216643567,-0.7231609163,0.2899979771,171,7.174089,2.173007244,0.7962425,1.319545,4.16713407245039,0.000175787921803191,0.0111,0.552897532292475,0.217202102529476,0.3509360233,0.8534622441,-0.1018303002,-0.3398702033,31,4.426474,3.526474,2.926474,1.5,2.3,1.4,0.8,-0.5189227103,-0.2795308534,-0.2370221375,-0.9339704564,4.2808389256,3.380838926281,2.780838925681,18.2193991068,-6.02933704544775,-4.93749930418851,-5.3369470010536,-1.54109884910276
1099,2.34943,2.72e-16,0.4435583,0.02298774,0.753105545392813,8.08509339592786e-06,0.00296,0.138566621348689,0.0506051012416178,0.08436920628,-0.02298774,-0.05455011694,-0.0814141726,13,2.34943,1.26e-08,0.4435583,0.02298774,1.81109596189117,0.000865161788217014,0.001450458,0.17876760723489,0.147599746142705,0.064329009,-0.02298772739,-0.1465235126,-0.062878551,39,2.34943,0.0001121703394,0.4435583,0.02298774,1.8992318082675,0.000101947733767153,0.001782542193,0.441442755652287,1.27268373959441e-07,0.029,-0.02287556966,0.0001005443731,-0.02720162581,62,2.34943,0.1715601707,0.4435583,0.02298774,1.87941392368859,1.68290608929693,1.809184676,0.0458116260365236,3.30382585401885e-06,0.346,0.1485724307,2.060688339,1.46344702,96,82.73147,42.93147,22.43147,5.9,72.3,32.5,12,-0.9727164384,-0.9279307366,-0.8331917122,-0.02286576751,82.57355564711,42.77355564711,22.27355564711,2.41069529746,-5.58783051743402,-9.77635694765604,-11.1784398400584,-3.70025740564277
1100,3.565846,0.05100557207,0.375375,0.467149,3.99928746720543,0.0440690794848253,0.04467629354,0.399879745865139,0.466050814061231,0.4412025096,-0.4161434279,-0.4218456468,-0.3965262161,247,3.565846,0.1255665641,0.375375,0.467149,3.97555857850262,0.126577565530764,0.117526399,0.38845997606431,0.505489178727061,0.4502938,-0.3415824359,-0.3786175047,-0.3327674,627,3.565846,0.237691475,0.375375,0.467149,3.91831481613561,0.252620656457098,0.2267572582,0.382165382707038,0.51951147160515,0.3929811683,-0.229457525,-0.266395047,-0.1662239101,1058,3.565846,0.8248438633,0.375375,0.467149,3.89081500322644,2.87809358154753e-06,0.00568,1.02324618986643,0.0183666650832951,0.2303691089,0.3576948633,-0.1787656703,-0.2246891024,49,11.31461,8.914607,7.214607,3.9,5.900003,3.5,1.8,-0.5960191378,-0.3845813938,-0.2536434588,-0.8812313584,11.27367201411,8.87366901611,7.17366901511,13.7962899073,-16.1586053630015,-16.652862843639,-14.2763193205141,-6.41889371757417
1101,2.436777,0.7088552497,0.07137004,1.151669,2.43583251528806,0.793674085787778,0.7391309426,0.067898042505081,1.25616343105216,1.165629982,-0.4428137503,-0.4558902249,-0.4264990396,192,2.436777,0.8412925342,0.07137004,1.151669,2.2254439910327,0.809775409893868,0.780922819,0.0716201261832661,1.10514997618085,1.043782488,-0.3103764658,-0.2896690041,-0.262859669,421,2.436777,0.9703720168,0.07137004,1.151669,2.32742304757646,1.01310015203143,0.9823604055,0.0686513742405706,1.19083918824186,1.120706034,-0.1812969832,-0.170760335,-0.1383456285,708,2.436777,1.357224678,0.07137004,1.151669,3.78231472573654,0.0232671749736846,0.0445223948,0.896345444375329,0.0757665125103082,0.09451496809,0.2055556776,0.04611275203,-0.0499925733,84,17.3011,14.9011,12.9011,8.2,6.8,4.4,2.4,0.2222214659,0.2037523733,0.2078351865,-0.6130318972,16.515512457,14.115512463,12.115512463,5.67978330964,5.30546478176857,7.22387653822846,9.56493566982291,7.04400692211189
1102,8.290521,0.1365073913,0.8239991,1.163021,6.47125377349266,0.0890545169100619,0.09178875044,0.885257463067711,0.813758026191506,0.5790426384,-1.026513609,-0.7122140248,-0.487253888,112,8.290521,0.3111819727,0.8239991,1.163021,6.24328170858859,0.323480914097996,0.247926951,0.770585987463495,0.971024353079109,0.385535991,-0.8518390273,-0.6347120542,-0.13760904,265,8.290521,0.5540069502,0.8239991,1.163021,6.29985794020512,0.510400769943757,0.410589425,0.799991822476588,0.844170778691607,0.1304482439,-0.6090140498,-0.3159618178,0.2801411811,437,8.290521,2.042785554,0.8239991,1.163021,0.913212606236505,0.788345376097938,0.7953001273,0.0319314347472466,0.341210239568027,0.411180988,0.8797645537,-0.3230520167,0.3841191393,31,4.983609,3.983609,3.283609,1.7,2.6,1.6,0.9,-0.5636657775,-0.3285929414,-0.2531208836,0.05496074905,4.8413897633,3.8413897632,3.141389764,4.60462963261,-10.2394973454889,-9.22989438633549,-9.1439371795331,-2.57699494552481
1103,6.304345,0.2460239301,0.5186,1.165877,6.12552895797193,0.168584155428533,0.152939709,0.584806999012076,0.985668852692884,0.8382764035,-0.9198530699,-0.8121645847,-0.6853366945,191,6.304345,0.4584030451,0.5186,1.165877,6.55429042908573,0.401096578926658,0.338305226,0.565115840828158,1.16314619535327,0.868371668,-0.7074739549,-0.7589394207,-0.530066442,545,6.304345,0.6941088608,0.5186,1.165877,6.48156877670069,0.623261697184425,0.5049972998,0.565157143640682,1.14861005981575,0.6223332754,-0.4717681392,-0.5210271283,-0.1173359757,900,6.304345,1.815932442,0.5186,1.165877,5.3894771908118,1.10861045873425,1.63937888,1.01920996514609,7.38241724495696e-06,0.234,0.6500554425,1.423779583,1.405675953,76,6.254465,5.054465,4.254465,2.4,3,1.8,1,-0.4517434664,-0.2631469497,-0.1740186735,-0.1982546367,6.14354023529,4.94354023757,4.14354023707,1.55153603871,-10.756807817499,-10.620840392582,-9.03222295822489,-3.39936928036733
